,County,Precinct,Bennet.First Expression,Bennet.Final Expression,Bennet.SDE,Biden.First Expression,Biden.Final Expression,Biden.SDE,Bloomberg.First Expression,Bloomberg.Final Expression,Bloomberg.SDE,Buttigieg.First Expression,Buttigieg.Final Expression,Buttigieg.SDE,Delaney.First Expression,Delaney.Final Expression,Delaney.SDE,Gabbard.First Expression,Gabbard.Final Expression,Gabbard.SDE,Klobuchar.First Expression,Klobuchar.Final Expression,Klobuchar.SDE,Patrick.First Expression,Patrick.Final Expression,Patrick.SDE,Sanders.First Expression,Sanders.Final Expression,Sanders.SDE,Steyer.First Expression,Steyer.Final Expression,Steyer.SDE,Warren.First Expression,Warren.Final Expression,Warren.SDE,Yang.First Expression,Yang.Final Expression,Yang.SDE,Other.First Expression,Other.Final Expression,Other.SDE,Uncommitted.First Expression,Uncommitted.Final Expression,Uncommitted.SDE
1428,Story,Ames 1-2,0,0,0,48,0,0,0,0,0,44,0,0,0,0,0,0,0,0,99,142,0.8300,0,0,0,131,177,1.2450,0,0,0,134,182,1.2450,46,0,0,0,0,0,2,0,0
1429,Story,Palestine Township,3,0,0,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,9,18,0.4150,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0
1430,Story,New Albany Twp-Colo,0,0,0,7,8,0,0,0,0,7,12,0.4150,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,11,17,0.4150,0,0,0,0,0,0,0,0,0
1431,Story,Collins Twp-Collins,0,0,0,10,10,0,0,0,0,16,16,0.4150,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Story,Milford Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.4150,0,0,0,16,16,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1433,Story,Indian Creek Twp-Maxwell,0,0,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,9,18,0.4150,13,23,0.4150,2,0,0,0,0,0,0,0,0
1434,Story,Ames 2-5,0,0,0,69,69,0,0,0,0,97,111,1.2450,0,0,0,0,0,0,116,131,1.2450,0,0,0,64,70,0,20,0,0,94,103,1.2450,27,0,0,0,0,0,3,6,0
1435,Story,Lincoln Twp-Zearing,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,12,0.4150,0,0,0,0,0,0,0,0,0
1436,Story,Nevada Township,0,0,0,3,0,0,0,0,0,13,22,0.4150,0,0,0,3,0,0,7,0,0,0,0,0,5,8,0,0,0,0,11,13,0,1,0,0,0,0,0,0,0,0
1437,Story,Sherman Township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.4150,0,0,0,0,0,0
1438,Story,Washington Twp-Kelley,0,0,0,15,0,0,0,0,0,25,29,0.4150,0,0,0,0,0,0,23,34,0.4150,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0
1439,Story,Warren Twp-McCallsburg,0,0,0,4,9,0.4150,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440,Story,Richland Township,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.4150,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,Story,Lafayette Township,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0.4150,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Story,Grant Township,3,3,0,1,1,0,0,0,0,10,10,0,0,0,0,0,0,0,9,9,0.4150,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0
1443,Story,Ames 3-3,0,0,0,19,0,0,0,0,0,27,0,0,0,0,0,0,0,0,21,46,0.4150,0,0,0,128,132,0.8300,2,0,0,54,66,0.4150,43,49,0.4150,0,0,0,2,0,0
1444,Story,Ames 2-3,0,0,0,55,58,0.8300,0,0,0,51,51,0.4150,0,0,0,2,0,0,68,68,0.8300,0,0,0,78,81,0.8300,0,0,0,55,57,0.4150,13,0,0,0,0,0,1,0,0
1445,Story,Ames 1-1,0,0,0,2,0,0,0,0,0,47,73,0.8300,0,0,0,0,0,0,36,0,0,0,0,0,111,116,0.8300,4,0,0,68,82,0.8300,17,0,0,0,0,0,0,11,0
1446,Story,Ames 2-4,0,0,0,57,0,0,2,0,0,71,87,0.8300,0,0,0,0,0,0,107,135,1.2450,0,0,0,81,88,0.8300,0,0,0,98,113,0.8300,30,0,0,0,0,0,0,0,0
1447,Story,Ames 4-3,0,0,0,5,0,0,0,0,0,65,72,0.4150,0,0,0,0,0,0,2,0,0,0,0,0,137,139,0.8300,0,0,0,58,60,0.4150,60,60,0.4150,0,0,0,4,0,0
1448,Story,Ames 4-5,0,0,0,63,68,0.4150,0,0,0,55,64,0.4150,0,0,0,0,0,0,77,80,0.8300,0,0,0,79,89,0.8300,1,0,0,92,97,0.8300,41,0,0,0,0,0,3,0,0
1449,Story,Ames 3-5,0,0,0,50,0,0,3,0,0,66,84,0.8300,0,0,0,2,0,0,83,137,0.8300,0,0,0,110,119,0.8300,6,0,0,98,108,0.8300,36,0,0,2,0,0,2,0,0
1450,Story,Ames 1-5,0,0,0,59,0,0,0,0,0,64,77,0.8300,0,0,0,0,0,0,76,105,0.8300,0,0,0,83,93,0.8300,17,0,0,128,152,1.2450,22,0,0,0,0,0,1,0,0
1451,Story,Ames 4-1,1,0,0,1,0,0,0,0,0,103,106,0.8300,0,0,0,1,0,0,3,0,0,0,0,0,151,152,0.8300,4,0,0,92,96,0.4150,70,73,0.4150,0,0,0,0,0,0
1452,Story,Nevada 1,0,0,0,16,0,0,0,0,0,17,26,0.4150,0,0,0,0,0,0,5,0,0,0,0,0,32,33,0.4150,0,0,0,17,24,0.4150,0,0,0,0,0,0,0,0,0
1453,Story,Slater-Sheldahl-Pal 2,0,0,0,4,0,0,0,0,0,21,32,0.4150,0,0,0,2,0,0,20,24,0.4150,0,0,0,24,32,0.4150,2,0,0,12,0,0,4,0,0,0,0,0,0,1,0
1454,Story,Nevada 3-Grant Twp 3,0,0,0,9,0,0,0,0,0,29,41,0.4150,0,0,0,0,0,0,14,20,0.4150,0,0,0,18,23,0.4150,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0
1455,Story,Union Twp-Cambridge,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,21,54,0.4150,0,0,0,28,32,0.4150,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1456,Story,Huxley,0,0,0,37,40,0.4150,0,0,0,51,56,0.4150,0,0,0,0,0,0,34,41,0.4150,0,0,0,54,54,0.4150,9,0,0,57,61,0.8300,10,0,0,0,0,0,0,0,0
1457,Story,Franklin Twp-Gilbert,0,0,0,49,49,0.4150,0,0,0,82,87,0.8300,0,0,0,0,0,0,64,68,0.8300,0,0,0,56,61,0.4150,7,0,0,47,64,0.4150,12,0,0,1,0,0,0,0,0
1458,Story,Nevada 4,0,0,0,15,0,0,0,0,0,23,29,0.4150,0,0,0,0,0,0,15,0,0,0,0,0,20,25,0.4150,4,0,0,21,25,0.4150,4,0,0,0,0,0,2,0,0
1459,Story,Howard Twp-Roland,0,0,0,19,0,0,0,0,0,36,46,0.4150,0,0,0,0,0,0,9,0,0,0,0,0,23,24,0.4150,1,0,0,19,23,0.4150,5,0,0,0,0,0,0,0,0
1460,Story,Nevada 2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0.4150,0,0,0,36,40,0.4150,0,0,0,26,27,0.4150,4,0,0,0,0,0,2,0,0
1461,Story,Story City,0,0,0,33,35,0.4150,0,0,0,50,54,0.8300,0,0,0,0,0,0,30,34,0.4150,0,0,0,37,40,0.4150,7,0,0,28,30,0.4150,9,0,0,0,0,0,0,0,0
1462,Story,Ames 4-2,0,0,0,4,0,0,0,0,0,24,27,0.4150,0,0,0,0,0,0,8,0,0,0,0,0,76,76,0.4150,0,0,0,38,41,0.4150,27,30,0.4150,0,0,0,0,0,0
1463,Tama,CLARK/GENESEO,0,0,0,18,19,0.2588,0,0,0,16,22,0.3882,0,0,0,1,0,0,9,0,0,0,0,0,23,24,0.3882,0,0,0,11,13,0.1294,0,0,0,0,0,0,0,0,0
1464,Tama,INDIAN SETTLEMENT,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,0.6471,4,0,0,7,12,0.2588,10,14,0.2588,0,0,0,9,0,0
1465,Tama,PERRY/BUCKINGHAM/E CRYSTA,1,0,0,19,22,0.3882,0,0,0,18,25,0.3882,0,0,0,0,0,0,13,14,0.2588,0,0,0,14,16,0.2588,5,0,0,6,0,0,1,0,0,0,0,0,0,0,0
1466,Tama,TOLEDO CITY,0,0,0,13,18,0.3882,0,0,0,18,24,0.3882,0,0,0,0,0,0,9,0,0,0,0,0,13,15,0.2588,5,0,0,20,22,0.3882,0,0,0,0,0,0,1,0,0
1467,Tama,RICHLAND/SALT CREEK,0,0,0,0,0,0,0,0,0,3,4,0.1294,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0.1294,1,0,0,3,4,0.1294,0,0,0,0,0,0,1,2,0
1468,Tama,HIGHLAND/INDIAN VILLAGE,0,0,0,7,7,0.1294,0,0,0,8,8,0.1294,0,0,0,0,0,0,1,0,0,0,0,0,10,11,0.2588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1469,Tama,COLUMBIA/TAMA,0,0,0,25,29,0.6471,1,0,0,19,26,0.6471,0,0,0,0,0,0,2,0,0,0,0,0,29,34,0.7765,1,0,0,9,0,0,4,0,0,0,0,0,0,0,0
1470,Tama,CARLTON,0,0,0,13,16,0.2588,0,0,0,12,14,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.1294,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1471,Tama,S. OTTER CREEK,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0.1294,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1472,Tama,SPRING CREEK/W CRYSTAL,0,0,0,4,4,0.1294,0,0,0,5,5,0.1294,0,0,0,0,0,0,4,4,0.1294,0,0,0,7,7,0.2588,0,0,0,4,4,0.1294,0,0,0,0,0,0,0,0,0
1473,Tama,HOWARD/TOLEDO,0,0,0,2,0,0,0,0,0,10,10,0.2588,0,0,0,0,0,0,7,8,0.2588,0,0,0,2,0,0,4,7,0.1294,3,0,0,0,0,0,0,0,0,0,0,0
1474,Tama,LINCOLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1294,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1475,Tama,GRANT,0,0,0,0,0,0,0,0,0,5,5,0.1294,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1476,Tama,CARROLL/ONEIDA/N OTTER CR,0,0,0,2,0,0,0,0,0,4,4,0.1294,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,5,0.1294,1,3,0.1294,0,0,0,0,0,0,0,1,0
1477,Tama,YORK,1,0,0,4,6,0.1294,0,0,0,4,6,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1478,Taylor,2-1 Clearfield,0,0,0,2,2,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1000,0,0,0,0,0,0,0,0,0
1479,Taylor,5-2 Lenox,0,0,0,12,12,0.3000,0,0,0,14,14,0.4000,0,0,0,0,0,0,7,7,0.2000,0,0,0,0,0,0,0,0,0,7,7,0.2000,1,0,0,0,0,0,0,1,0
1480,Taylor,7-3 Legion,0,0,0,4,4,0.1000,0,0,0,3,3,0.1000,0,0,0,0,0,0,2,2,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Taylor,4-1 New Market,0,0,0,0,0,0,0,0,0,3,4,0.1000,0,0,0,0,0,0,3,3,0.1000,0,0,0,6,6,0.2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1482,Taylor,1-1 Blockton,0,0,0,1,0,0,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Taylor,3-1 Gravity,0,0,0,1,0,0,0,0,0,2,2,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,Taylor,6-3 City of Bedford,0,0,0,4,4,0.1000,0,0,0,3,3,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1000,0,0,0,3,3,0.1000,6,6,0.2000,0,0,0,0,0,0
1485,Union,Arispe,0,0,0,2,3,0.0750,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,5,0.0750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Union,Creston 3,0,0,0,9,12,0.2250,0,0,0,10,11,0.1500,0,0,0,0,0,0,10,11,0.1500,0,0,0,14,16,0.3000,3,0,0,6,9,0.1500,6,0,0,0,0,0,1,0,0
1487,Union,Afton,0,0,0,6,7,0.1500,0,0,0,9,12,0.2250,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0.3000,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0
1488,Union,Creston 4 - Supertel,0,0,0,2,0,0,0,0,0,10,13,0.3000,0,0,0,0,0,0,8,10,0.2250,0,0,0,10,12,0.3000,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1489,Union,Creston 1,0,0,0,4,0,0,0,0,0,12,13,0.2250,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0.2250,0,0,0,7,8,0.1500,7,7,0.1500,0,0,0,0,0,0
1490,Union,Creston 2 - SWCC,0,0,0,9,0,0,0,0,0,19,19,0.3000,0,0,0,0,0,0,12,15,0.3000,0,0,0,18,25,0.4500,3,0,0,14,17,0.3000,7,0,0,0,0,0,1,0,0
1491,Union,Lorimor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0.0750,0,0,0,4,5,0.1500,0,0,0,1,2,0.0750,0,0,0,0,0,0,0,0,0
1492,Union,Creston 5,0,0,0,18,22,0.3000,0,0,0,24,24,0.3750,0,0,0,0,0,0,4,0,0,0,0,0,12,12,0.1500,1,0,0,10,12,0.1500,4,0,0,0,0,0,0,3,0
1493,Van Buren,Cantril,0,0,0,2,3,0,0,0,0,2,3,0.1000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0.1000,0,0,0,0,0,0,0,0,0
1494,Van Buren,Douds,0,0,0,0,0,0,0,0,0,3,3,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.2000,0,0,0,0,0,0,0,0,0
1495,Van Buren,Milton,0,0,0,3,5,0.1000,0,0,0,2,3,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1496,Van Buren,Stockport,0,0,0,4,4,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Van Buren,Birmingham,0,0,0,0,0,0,0,0,0,6,6,0.2000,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,Van Buren,Keosauqua,2,0,0,5,0,0,0,0,0,25,30,0.5000,0,0,0,0,0,0,3,0,0,0,0,0,12,12,0.2000,2,0,0,11,15,0.3000,0,0,0,0,0,0,1,3,0
1499,Van Buren,Bonaparte,0,0,0,3,5,0.1000,0,0,0,7,7,0.1000,0,0,0,0,0,0,2,0,0,0,0,0,9,10,0.2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1500,Van Buren,Farmington,0,0,0,9,10,0.2000,0,0,0,4,4,0.1000,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0.1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Wapello,Ottumwa Pct 05,0,0,0,9,0,0,0,0,0,25,32,0.4500,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0.2700,0,0,0,11,11,0.1800,10,11,0.1800,0,0,0,0,0,0
1502,Wapello,Keokuk Twp,0,0,0,3,3,0.0900,0,0,0,7,7,0.0900,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0900,0,0,0,0,0,0,3,3,0.0900,0,0,0,0,0,0
1503,Wapello,Adams/Blakesburg/Polk,0,0,0,8,8,0.1800,0,0,0,5,6,0.1800,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0.0900,2,0,0,1,3,0.0900,0,0,0,0,0,0,0,0,0
1504,Wapello,Columbia/Eddyville,0,0,0,11,13,0.1800,0,0,0,8,9,0.1800,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0900,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0
1505,Wapello,Ottumwa Pct 07,0,0,0,6,9,0.2700,0,0,0,9,11,0.2700,0,0,0,0,0,0,4,0,0,0,0,0,18,23,0.5400,2,0,0,5,0,0,3,0,0,0,0,0,0,4,0
1506,Wapello,Green Twp,0,0,0,7,5,0.0900,0,0,0,4,4,0.0900,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0900,0,0,0,5,5,0.0900,0,0,0,0,0,0,0,0,0
1507,Wapello,Ottumwa Pct 04,0,0,0,2,0,0,0,0,0,13,17,0.4500,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0.5400,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0
1508,Wapello,Ottumwa Pct 10,0,0,0,17,18,0.3600,0,0,0,18,18,0.3600,0,0,0,0,0,0,1,0,0,0,0,0,17,17,0.2700,0,0,0,22,22,0.3600,0,0,0,0,0,0,0,0,0
1509,Wapello,Washington/Eldon,0,0,0,7,7,0.1800,0,0,0,15,15,0.2700,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Wapello,Ottumwa Pct 01,0,0,0,15,15,0.2700,0,0,0,18,20,0.3600,0,0,0,0,0,0,0,0,0,0,0,0,36,42,0.6300,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0
1511,Wapello,Highland Twp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0900,0,0,0,0,0,0,0,0,0
1512,Wapello,Dahlonega Twp,0,0,0,10,13,0.0900,0,0,0,10,11,0.0900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,6,7,0.0900,0,0,0,2,0,0,0,0,0
1513,Wapello,Richland/Kirkville,0,0,0,6,9,0.1800,0,0,0,4,6,0.0900,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1514,Wapello,Cass/Chillicothe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0900,0,0,0,0,0,0,0,0,0,0,0,0
1515,Wapello,Competine Twp,0,0,0,2,2,0.0900,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Wapello,Center Twp,0,0,0,8,9,0.1800,0,0,0,11,15,0.2700,0,0,0,0,0,0,6,0,0,0,0,0,10,11,0.1800,0,0,0,5,8,0.0900,3,0,0,0,0,0,0,0,0
1517,Wapello,Agency/Agency/Pleasant,0,0,0,16,16,0.1800,0,0,0,10,10,0.1800,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.1800,0,0,0,14,14,0.1800,0,0,0,0,0,0,0,0,0
1518,Wapello,Ottumwa Pct 03,0,0,0,37,39,0.4500,0,0,0,52,59,0.7200,0,0,0,0,0,0,0,0,0,0,0,0,36,37,0.4500,1,0,0,28,29,0.3600,9,0,0,1,0,0,0,0,0
1519,Wapello,Ottumwa Pct 08,0,0,0,10,0,0,0,0,0,11,14,0.3600,0,0,0,0,0,0,5,0,0,0,0,0,21,24,0.4500,0,0,0,17,20,0.3600,0,0,0,0,0,0,0,0,0
1520,Wapello,Ottumwa Pct 09,0,0,0,31,31,0.5400,0,0,0,25,25,0.4500,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0.4500,0,0,0,15,15,0.2700,0,0,0,0,0,0,0,0,0
1521,Wapello,Ottumwa Pct 02,0,0,0,28,37,0.4500,0,0,0,38,44,0.5400,0,0,0,0,0,0,16,0,0,0,0,0,35,35,0.4500,8,0,0,20,25,0.3600,0,0,0,0,0,0,0,0,0
1522,Wapello,Ottumwa Pct 06,0,0,0,6,10,0.1800,0,0,0,10,11,0.2700,0,0,0,0,0,0,3,0,0,0,0,0,20,21,0.4500,6,0,0,3,8,0.1800,2,0,0,0,0,0,0,0,0
1523,Warren,WHITE OAK TWP,1,0,0,12,15,0.2333,1,0,0,24,31,0.2333,0,0,0,2,0,0,4,0,0,0,0,0,8,0,0,1,0,0,12,19,0.2333,0,0,0,0,0,0,0,0,0
1524,Warren,LIBERTY TWP,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,0.2333,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1525,Warren,ALLEN 2,0,0,0,11,12,0.2333,0,0,0,22,35,0.7000,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,13,20,0.4667,8,0,0,0,3,0,1,0,0
1526,Warren,INDIANOLA 6,0,0,0,22,29,0.2333,0,0,0,25,34,0.4667,0,0,0,1,1,0,10,0,0,0,0,0,13,0,0,4,0,0,22,33,0.4667,1,0,0,0,1,0,1,1,0
1527,Warren,VIRGINIA,0,0,0,10,11,0.2333,0,0,0,6,0,0,0,0,0,0,0,0,8,11,0,0,0,0,5,5,0,0,0,0,7,13,0.2333,5,0,0,0,0,0,1,0,0
1528,Warren,PALMYRA TWP,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1529,Warren,GR1-DM86 CITY,0,0,0,5,5,0.2333,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1530,Warren,CUMMING/ WDM,0,0,0,0,0,0,0,0,0,10,14,0.2333,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,1,0,0,10,13,0.2333,1,0,0,0,0,0,0,0,0
1531,Warren,INDIANOLA 4,0,0,0,43,45,0.4667,0,0,0,118,128,1.1667,0,0,0,0,0,0,43,47,0.4667,0,0,0,27,0,0,5,0,0,31,46,0.4667,8,0,0,0,0,0,1,0,0
1532,Warren,UNION,0,0,0,5,5,0.2333,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1533,Warren,INDIANOLA 1,0,0,0,9,0,0,0,0,0,30,33,0.4667,0,0,0,0,0,0,11,16,0.2333,0,0,0,9,0,0,2,0,0,19,27,0.4667,1,0,0,0,0,0,0,5,0
1534,Warren,BELMONT TWP,0,0,0,1,1,0,0,0,0,6,6,0.2333,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1535,Warren,LINCOLN TWP,0,0,0,11,11,0.2333,0,0,0,8,21,0.2333,0,0,0,0,0,0,5,7,0,0,0,0,6,0,0,2,0,0,7,2,0,0,0,0,0,0,0,4,2,0
1536,Warren,OTTER/ MILO,0,0,0,10,10,0.2333,0,0,0,16,19,0.2333,0,0,0,0,0,0,9,10,0.2333,0,0,0,10,12,0.2333,1,0,0,9,0,0,0,0,0,0,0,0,0,4,0
1537,Warren,INDIANOLA 5,0,0,0,11,0,0,0,0,0,46,47,0.4667,0,0,0,0,0,0,14,24,0.2333,0,0,0,23,27,0.2333,2,0,0,26,29,0.4667,4,0,0,0,0,0,1,0,0
1538,Warren,RICHLAND/ PALMYRA,0,0,0,10,11,0.2333,0,0,0,15,19,0.2333,0,0,0,0,0,0,3,0,0,0,0,0,9,10,0.2333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1539,Warren,GREENFIELD 1/ DM85,0,0,0,24,24,0.4667,0,0,0,16,16,0.2333,0,0,0,0,0,0,13,13,0.2333,0,0,0,16,16,0.2333,0,0,0,14,14,0.2333,0,0,0,0,0,0,0,0,0
1540,Warren,WHITE BREAST,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,6,6,0.2333,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
1541,Warren,GREENFIELD 1 TWP,1,0,0,16,17,0.2333,0,0,0,30,31,0.2333,0,0,0,0,0,0,19,20,0.2333,0,0,0,17,17,0.2333,4,0,0,20,24,0.2333,5,0,0,0,3,0,0,0,0
1542,Warren,SQUAW CREEK TWP,1,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,9,12,0.2333,0,0,0,4,9,0.2333,1,0,0,4,0,0,1,0,0,0,0,0,1,1,0
1543,Warren,JACKSON,0,0,0,15,16,0.2333,0,0,0,22,26,0.2333,0,0,0,0,0,0,6,0,0,0,0,0,9,17,0.2333,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1544,Warren,JEFFERSON,0,0,0,21,24,0.2333,0,0,0,19,24,0.2333,0,0,0,0,0,0,9,0,0,0,0,0,15,17,0.2333,0,0,0,13,17,0.2333,4,0,0,0,0,0,1,0,0
1545,Warren,NORWALK 1,0,0,0,45,47,0.4667,2,0,0,48,48,0.7000,0,0,0,0,0,0,29,30,0.2333,0,0,0,33,33,0.2333,1,0,0,31,31,0.2333,0,0,0,7,7,0,0,0,0
1546,Warren,GREENFIELD 2/ LINCOLN 2,0,0,0,22,22,0.2333,0,0,0,34,34,0.4667,0,0,0,0,0,0,21,21,0.2333,0,0,0,28,28,0.2333,0,0,0,32,32,0.4667,0,0,0,0,0,0,0,0,0
1547,Warren,NORWALK 3/ LINN,0,0,0,44,44,0.4667,0,0,0,101,101,1.1667,0,0,0,0,0,0,1,1,0,0,0,0,36,36,0.4667,0,0,0,52,52,0.7000,3,3,0,0,0,0,0,0,0
1548,Warren,INDIANOLA 2,0,0,0,25,0,0,0,0,0,50,56,0.7000,0,0,0,1,0,0,30,39,0.4667,41,0,0,0,44,0.4667,50,0,0,0,51,0.4667,0,0,0,0,0,0,2,0,0
1549,Warren,ALLEN 3,1,0,0,21,21,0.2333,0,0,0,35,36,0.4667,0,0,0,1,0,0,19,28,0.4667,0,0,0,21,25,0.4667,9,0,0,23,24,0.2333,6,0,0,1,0,0,0,3,0
1550,Warren,INDIANOLA 7,0,0,0,12,0,0,0,0,0,49,63,0.9333,0,0,0,0,0,0,8,0,0,0,0,0,28,28,0.4667,5,0,0,27,38,0.7000,5,0,0,0,0,0,0,0,0
