,county,precinct,candidate,1stalign,2ndalign,sde
456,Appanoose,Centerville Ward 2,Sanders,20,21,0.2400
457,Appanoose,Centerville Ward 2,Steyer,0,0,0
458,Appanoose,Centerville Ward 2,Warren,3,0,0
459,Appanoose,Centerville Ward 2,Yang,0,0,0
460,Appanoose,Centerville Ward 2,Other,0,0,0
461,Appanoose,Centerville Ward 2,Uncommitted,0,0,0
462,Audubon,Precinct 2,Bennet,0,0,0
463,Audubon,Precinct 2,Biden,28,38,0.6000
464,Audubon,Precinct 2,Bloomberg,0,0,0
465,Audubon,Precinct 2,Buttigieg,8,0,0
466,Audubon,Precinct 2,Delaney,0,0,0
467,Audubon,Precinct 2,Gabbard,0,0,0
468,Audubon,Precinct 2,Klobuchar,25,37,0.6000
469,Audubon,Precinct 2,Patrick,0,0,0
470,Audubon,Precinct 2,Sanders,14,17,0.3000
471,Audubon,Precinct 2,Steyer,3,0,0
472,Audubon,Precinct 2,Warren,12,0,0
473,Audubon,Precinct 2,Yang,0,0,0
474,Audubon,Precinct 2,Other,0,0,0
475,Audubon,Precinct 2,Uncommitted,2,0,0
476,Audubon,Precinct 1,Bennet,0,0,0
477,Audubon,Precinct 1,Biden,17,23,0.3000
478,Audubon,Precinct 1,Bloomberg,0,0,0
479,Audubon,Precinct 1,Buttigieg,23,31,0.4000
480,Audubon,Precinct 1,Delaney,0,0,0
481,Audubon,Precinct 1,Gabbard,0,0,0
482,Audubon,Precinct 1,Klobuchar,17,18,0.3000
483,Audubon,Precinct 1,Patrick,0,0,0
484,Audubon,Precinct 1,Sanders,17,18,0.2000
485,Audubon,Precinct 1,Steyer,8,0,0
486,Audubon,Precinct 1,Warren,20,21,0.3000
487,Audubon,Precinct 1,Yang,9,0,0
488,Audubon,Precinct 1,Other,0,0,0
489,Audubon,Precinct 1,Uncommitted,0,0,0
490,Benton,Bruce-Cedar-Mt Auburn,Bennet,0,0,0
491,Benton,Bruce-Cedar-Mt Auburn,Biden,4,4,0.0750
492,Benton,Bruce-Cedar-Mt Auburn,Bloomberg,0,0,0
493,Benton,Bruce-Cedar-Mt Auburn,Buttigieg,7,7,0.1500
494,Benton,Bruce-Cedar-Mt Auburn,Delaney,0,0,0
495,Benton,Bruce-Cedar-Mt Auburn,Gabbard,0,0,0
496,Benton,Bruce-Cedar-Mt Auburn,Klobuchar,5,5,0.0750
497,Benton,Bruce-Cedar-Mt Auburn,Patrick,0,0,0
498,Benton,Bruce-Cedar-Mt Auburn,Sanders,4,4,0.0750
499,Benton,Bruce-Cedar-Mt Auburn,Steyer,0,0,0
500,Benton,Bruce-Cedar-Mt Auburn,Warren,0,0,0
501,Benton,Bruce-Cedar-Mt Auburn,Yang,0,0,0
502,Benton,Bruce-Cedar-Mt Auburn,Other,0,0,0
503,Benton,Bruce-Cedar-Mt Auburn,Uncommitted,0,0,0
504,Benton,Fremont-Atkins,Bennet,0,0,0
505,Benton,Fremont-Atkins,Biden,28,28,0.6000
506,Benton,Fremont-Atkins,Bloomberg,0,0,0
507,Benton,Fremont-Atkins,Buttigieg,22,22,0.5250
508,Benton,Fremont-Atkins,Delaney,0,0,0
509,Benton,Fremont-Atkins,Gabbard,0,0,0
510,Benton,Fremont-Atkins,Klobuchar,9,0,0
511,Benton,Fremont-Atkins,Patrick,0,0,0
512,Benton,Fremont-Atkins,Sanders,20,20,0.5250
513,Benton,Fremont-Atkins,Steyer,4,0,0
514,Benton,Fremont-Atkins,Warren,8,0,0
515,Benton,Fremont-Atkins,Yang,3,0,0
516,Benton,Fremont-Atkins,Other,0,0,0
517,Benton,Fremont-Atkins,Uncommitted,0,0,0
518,Benton,Belle Plaine 2,Bennet,0,0,0
519,Benton,Belle Plaine 2,Biden,7,7,0.1500
520,Benton,Belle Plaine 2,Bloomberg,0,0,0
521,Benton,Belle Plaine 2,Buttigieg,5,5,0.0750
522,Benton,Belle Plaine 2,Delaney,0,0,0
523,Benton,Belle Plaine 2,Gabbard,0,0,0
524,Benton,Belle Plaine 2,Klobuchar,0,0,0
525,Benton,Belle Plaine 2,Patrick,0,0,0
526,Benton,Belle Plaine 2,Sanders,7,7,0.0750
527,Benton,Belle Plaine 2,Steyer,0,0,0
528,Benton,Belle Plaine 2,Warren,4,4,0.0750
529,Benton,Belle Plaine 2,Yang,0,0,0
530,Benton,Belle Plaine 2,Other,0,0,0
531,Benton,Belle Plaine 2,Uncommitted,0,0,0
532,Benton,Belle Plaine 1,Bennet,0,0,0
533,Benton,Belle Plaine 1,Biden,8,8,0.1500
534,Benton,Belle Plaine 1,Bloomberg,0,0,0
535,Benton,Belle Plaine 1,Buttigieg,5,5,0.0750
536,Benton,Belle Plaine 1,Delaney,0,0,0
537,Benton,Belle Plaine 1,Gabbard,0,0,0
538,Benton,Belle Plaine 1,Klobuchar,0,0,0
539,Benton,Belle Plaine 1,Patrick,0,0,0
540,Benton,Belle Plaine 1,Sanders,6,6,0.0750
541,Benton,Belle Plaine 1,Steyer,0,0,0
542,Benton,Belle Plaine 1,Warren,6,6,0.1500
543,Benton,Belle Plaine 1,Yang,0,0,0
544,Benton,Belle Plaine 1,Other,0,0,0
545,Benton,Belle Plaine 1,Uncommitted,0,0,0
546,Benton,Iowa-Leroy-Luzerne-Blairstown,Bennet,0,0,0
547,Benton,Iowa-Leroy-Luzerne-Blairstown,Biden,12,16,0.3750
548,Benton,Iowa-Leroy-Luzerne-Blairstown,Bloomberg,0,0,0
549,Benton,Iowa-Leroy-Luzerne-Blairstown,Buttigieg,12,18,0.3750
550,Benton,Iowa-Leroy-Luzerne-Blairstown,Delaney,0,0,0
551,Benton,Iowa-Leroy-Luzerne-Blairstown,Gabbard,1,0,0
552,Benton,Iowa-Leroy-Luzerne-Blairstown,Klobuchar,0,0,0
553,Benton,Iowa-Leroy-Luzerne-Blairstown,Patrick,0,0,0
554,Benton,Iowa-Leroy-Luzerne-Blairstown,Sanders,3,0,0
555,Benton,Iowa-Leroy-Luzerne-Blairstown,Steyer,3,0,0
556,Benton,Iowa-Leroy-Luzerne-Blairstown,Warren,3,0,0
557,Benton,Iowa-Leroy-Luzerne-Blairstown,Yang,1,0,0
558,Benton,Iowa-Leroy-Luzerne-Blairstown,Other,0,0,0
559,Benton,Iowa-Leroy-Luzerne-Blairstown,Uncommitted,0,0,0
560,Benton,Homer-Monroe-Jackson-Garrison,Bennet,0,0,0
561,Benton,Homer-Monroe-Jackson-Garrison,Biden,5,5,0.1500
562,Benton,Homer-Monroe-Jackson-Garrison,Bloomberg,0,0,0
563,Benton,Homer-Monroe-Jackson-Garrison,Buttigieg,3,3,0.0750
564,Benton,Homer-Monroe-Jackson-Garrison,Delaney,0,0,0
565,Benton,Homer-Monroe-Jackson-Garrison,Gabbard,0,0,0
566,Benton,Homer-Monroe-Jackson-Garrison,Klobuchar,7,8,0.2250
567,Benton,Homer-Monroe-Jackson-Garrison,Patrick,0,0,0
568,Benton,Homer-Monroe-Jackson-Garrison,Sanders,1,0,0
569,Benton,Homer-Monroe-Jackson-Garrison,Steyer,0,0,0
570,Benton,Homer-Monroe-Jackson-Garrison,Warren,1,0,0
571,Benton,Homer-Monroe-Jackson-Garrison,Yang,0,0,0
572,Benton,Homer-Monroe-Jackson-Garrison,Other,0,0,0
573,Benton,Homer-Monroe-Jackson-Garrison,Uncommitted,0,0,0
574,Benton,Florence-St Clair-Norway,Bennet,0,0,0
575,Benton,Florence-St Clair-Norway,Biden,19,20,0.4500
576,Benton,Florence-St Clair-Norway,Bloomberg,0,0,0
577,Benton,Florence-St Clair-Norway,Buttigieg,8,9,0.1500
578,Benton,Florence-St Clair-Norway,Delaney,0,0,0
579,Benton,Florence-St Clair-Norway,Gabbard,0,0,0
580,Benton,Florence-St Clair-Norway,Klobuchar,0,0,0
581,Benton,Florence-St Clair-Norway,Patrick,0,0,0
582,Benton,Florence-St Clair-Norway,Sanders,11,14,0.3000
583,Benton,Florence-St Clair-Norway,Steyer,0,0,0
584,Benton,Florence-St Clair-Norway,Warren,3,0,0
585,Benton,Florence-St Clair-Norway,Yang,0,0,0
586,Benton,Florence-St Clair-Norway,Other,0,0,0
587,Benton,Florence-St Clair-Norway,Uncommitted,3,0,0
588,Benton,Polk-Urbana,Bennet,0,0,0
589,Benton,Polk-Urbana,Biden,21,25,0.4500
590,Benton,Polk-Urbana,Bloomberg,0,0,0
591,Benton,Polk-Urbana,Buttigieg,22,27,0.5250
592,Benton,Polk-Urbana,Delaney,0,0,0
593,Benton,Polk-Urbana,Gabbard,1,0,0
594,Benton,Polk-Urbana,Klobuchar,13,14,0.2250
595,Benton,Polk-Urbana,Patrick,0,0,0
596,Benton,Polk-Urbana,Sanders,13,17,0.3000
597,Benton,Polk-Urbana,Steyer,3,0,0
598,Benton,Polk-Urbana,Warren,10,0,0
599,Benton,Polk-Urbana,Yang,2,0,0
600,Benton,Polk-Urbana,Other,0,0,0
601,Benton,Polk-Urbana,Uncommitted,0,2,0
602,Benton,Vinton 3,Bennet,0,0,0
603,Benton,Vinton 3,Biden,10,11,0.1500
604,Benton,Vinton 3,Bloomberg,0,0,0
605,Benton,Vinton 3,Buttigieg,18,19,0.3000
606,Benton,Vinton 3,Delaney,0,0,0
607,Benton,Vinton 3,Gabbard,0,0,0
608,Benton,Vinton 3,Klobuchar,8,9,0.1500
609,Benton,Vinton 3,Patrick,0,0,0
610,Benton,Vinton 3,Sanders,12,12,0.2250
611,Benton,Vinton 3,Steyer,0,0,0
612,Benton,Vinton 3,Warren,1,0,0
613,Benton,Vinton 3,Yang,2,0,0
614,Benton,Vinton 3,Other,1,0,0
615,Benton,Vinton 3,Uncommitted,0,1,0
616,Benton,Eldorado-Newhall,Bennet,0,0,0
617,Benton,Eldorado-Newhall,Biden,13,16,0.3000
618,Benton,Eldorado-Newhall,Bloomberg,0,0,0
619,Benton,Eldorado-Newhall,Buttigieg,5,8,0.1500
620,Benton,Eldorado-Newhall,Delaney,0,0,0
621,Benton,Eldorado-Newhall,Gabbard,0,0,0
622,Benton,Eldorado-Newhall,Klobuchar,3,0,0
623,Benton,Eldorado-Newhall,Patrick,0,0,0
624,Benton,Eldorado-Newhall,Sanders,10,10,0.2250
625,Benton,Eldorado-Newhall,Steyer,1,0,0
626,Benton,Eldorado-Newhall,Warren,6,6,0.0750
627,Benton,Eldorado-Newhall,Yang,2,0,0
628,Benton,Eldorado-Newhall,Other,0,0,0
629,Benton,Eldorado-Newhall,Uncommitted,0,0,0
630,Benton,Benton-Canton-Shellsburg,Bennet,0,0,0
631,Benton,Benton-Canton-Shellsburg,Biden,28,31,0.6000
632,Benton,Benton-Canton-Shellsburg,Bloomberg,0,0,0
633,Benton,Benton-Canton-Shellsburg,Buttigieg,23,29,0.5250
634,Benton,Benton-Canton-Shellsburg,Delaney,0,0,0
635,Benton,Benton-Canton-Shellsburg,Gabbard,0,0,0
636,Benton,Benton-Canton-Shellsburg,Klobuchar,7,0,0
637,Benton,Benton-Canton-Shellsburg,Patrick,0,0,0
638,Benton,Benton-Canton-Shellsburg,Sanders,12,14,0.2250
639,Benton,Benton-Canton-Shellsburg,Steyer,4,0,0
640,Benton,Benton-Canton-Shellsburg,Warren,15,15,0.3000
641,Benton,Benton-Canton-Shellsburg,Yang,0,0,0
642,Benton,Benton-Canton-Shellsburg,Other,0,0,0
643,Benton,Benton-Canton-Shellsburg,Uncommitted,0,0,0
644,Benton,Walford,Bennet,0,0,0
645,Benton,Walford,Biden,10,10,0.1500
646,Benton,Walford,Bloomberg,0,0,0
647,Benton,Walford,Buttigieg,6,7,0.1500
648,Benton,Walford,Delaney,0,0,0
649,Benton,Walford,Gabbard,0,0,0
650,Benton,Walford,Klobuchar,11,12,0.2250
651,Benton,Walford,Patrick,0,0,0
652,Benton,Walford,Sanders,9,10,0.2250
653,Benton,Walford,Steyer,0,0,0
654,Benton,Walford,Warren,0,0,0
655,Benton,Walford,Yang,2,0,0
656,Benton,Walford,Other,0,0,0
657,Benton,Walford,Uncommitted,1,0,0
658,Benton,Kane-Keystone,Bennet,0,0,0
659,Benton,Kane-Keystone,Biden,7,8,0.2250
660,Benton,Kane-Keystone,Bloomberg,0,0,0
661,Benton,Kane-Keystone,Buttigieg,3,0,0
662,Benton,Kane-Keystone,Delaney,0,0,0
663,Benton,Kane-Keystone,Gabbard,0,0,0
664,Benton,Kane-Keystone,Klobuchar,0,0,0
665,Benton,Kane-Keystone,Patrick,0,0,0
666,Benton,Kane-Keystone,Sanders,6,11,0.2250
667,Benton,Kane-Keystone,Steyer,0,0,0
668,Benton,Kane-Keystone,Warren,3,0,0
669,Benton,Kane-Keystone,Yang,3,0,0
670,Benton,Kane-Keystone,Other,0,0,0
671,Benton,Kane-Keystone,Uncommitted,0,0,0
672,Benton,Vinton 4,Bennet,0,0,0
673,Benton,Vinton 4,Biden,0,0,0
674,Benton,Vinton 4,Bloomberg,0,0,0
675,Benton,Vinton 4,Buttigieg,5,16,0.3750
676,Benton,Vinton 4,Delaney,0,0,0
677,Benton,Vinton 4,Gabbard,0,0,0
678,Benton,Vinton 4,Klobuchar,2,5,0.1500
679,Benton,Vinton 4,Patrick,0,0,0
680,Benton,Vinton 4,Sanders,3,9,0.2250
681,Benton,Vinton 4,Steyer,0,0,0
682,Benton,Vinton 4,Warren,0,0,0
683,Benton,Vinton 4,Yang,0,0,0
684,Benton,Vinton 4,Other,0,0,0
685,Benton,Vinton 4,Uncommitted,0,0,0
686,Benton,Big Grove-Union-Van Horne,Bennet,0,0,0
687,Benton,Big Grove-Union-Van Horne,Biden,7,7,0.0750
688,Benton,Big Grove-Union-Van Horne,Bloomberg,0,0,0
689,Benton,Big Grove-Union-Van Horne,Buttigieg,8,8,0.1500
690,Benton,Big Grove-Union-Van Horne,Delaney,0,0,0
691,Benton,Big Grove-Union-Van Horne,Gabbard,0,0,0
692,Benton,Big Grove-Union-Van Horne,Klobuchar,10,10,0.1500
693,Benton,Big Grove-Union-Van Horne,Patrick,0,0,0
694,Benton,Big Grove-Union-Van Horne,Sanders,12,12,0.2250
695,Benton,Big Grove-Union-Van Horne,Steyer,0,0,0
696,Benton,Big Grove-Union-Van Horne,Warren,7,7,0.0750
697,Benton,Big Grove-Union-Van Horne,Yang,0,0,0
698,Benton,Big Grove-Union-Van Horne,Other,0,0,0
699,Benton,Big Grove-Union-Van Horne,Uncommitted,0,0,0
700,Benton,Eden-Harrison-Taylor,Bennet,0,0,0
701,Benton,Eden-Harrison-Taylor,Biden,10,10,0.1500
702,Benton,Eden-Harrison-Taylor,Bloomberg,0,0,0
703,Benton,Eden-Harrison-Taylor,Buttigieg,13,15,0.2250
704,Benton,Eden-Harrison-Taylor,Delaney,0,0,0
705,Benton,Eden-Harrison-Taylor,Gabbard,0,0,0
706,Benton,Eden-Harrison-Taylor,Klobuchar,10,10,0.1500
707,Benton,Eden-Harrison-Taylor,Patrick,0,0,0
708,Benton,Eden-Harrison-Taylor,Sanders,7,9,0.1500
709,Benton,Eden-Harrison-Taylor,Steyer,5,0,0
710,Benton,Eden-Harrison-Taylor,Warren,8,9,0.0750
711,Benton,Eden-Harrison-Taylor,Yang,0,0,0
712,Benton,Eden-Harrison-Taylor,Other,0,0,0
713,Benton,Eden-Harrison-Taylor,Uncommitted,0,0,0
714,Benton,Vinton 1,Bennet,0,0,0
715,Benton,Vinton 1,Biden,22,22,0.3750
716,Benton,Vinton 1,Bloomberg,0,0,0
717,Benton,Vinton 1,Buttigieg,14,14,0.2250
718,Benton,Vinton 1,Delaney,0,0,0
719,Benton,Vinton 1,Gabbard,0,0,0
720,Benton,Vinton 1,Klobuchar,0,0,0
721,Benton,Vinton 1,Patrick,0,0,0
722,Benton,Vinton 1,Sanders,9,9,0.1500
723,Benton,Vinton 1,Steyer,0,0,0
724,Benton,Vinton 1,Warren,12,12,0.1500
725,Benton,Vinton 1,Yang,1,1,0
726,Benton,Vinton 1,Other,0,0,0
727,Benton,Vinton 1,Uncommitted,0,0,0
728,Benton,Belle Plaine 3,Bennet,0,0,0
729,Benton,Belle Plaine 3,Biden,7,9,0.1500
730,Benton,Belle Plaine 3,Bloomberg,0,0,0
731,Benton,Belle Plaine 3,Buttigieg,6,7,0.1500
732,Benton,Belle Plaine 3,Delaney,0,0,0
733,Benton,Belle Plaine 3,Gabbard,0,0,0
734,Benton,Belle Plaine 3,Klobuchar,0,0,0
735,Benton,Belle Plaine 3,Patrick,0,0,0
736,Benton,Belle Plaine 3,Sanders,7,7,0.1500
737,Benton,Belle Plaine 3,Steyer,1,0,0
738,Benton,Belle Plaine 3,Warren,1,0,0
739,Benton,Belle Plaine 3,Yang,1,0,0
740,Benton,Belle Plaine 3,Other,0,0,0
741,Benton,Belle Plaine 3,Uncommitted,0,0,0
742,Benton,Vinton 2,Bennet,0,0,0
743,Benton,Vinton 2,Biden,8,8,0.0750
744,Benton,Vinton 2,Bloomberg,0,0,0
745,Benton,Vinton 2,Buttigieg,9,9,0.1500
746,Benton,Vinton 2,Delaney,0,0,0
747,Benton,Vinton 2,Gabbard,1,0,0
748,Benton,Vinton 2,Klobuchar,8,9,0.1500
749,Benton,Vinton 2,Patrick,0,0,0
750,Benton,Vinton 2,Sanders,7,8,0.1500
751,Benton,Vinton 2,Steyer,1,0,0
752,Benton,Vinton 2,Warren,6,6,0.0750
753,Benton,Vinton 2,Yang,0,0,0
754,Benton,Vinton 2,Other,0,0,0
755,Benton,Vinton 2,Uncommitted,0,0,0
756,Black Hawk,CF W1 P2,Bennet,0,0,0
757,Black Hawk,CF W1 P2,Biden,30,0,0
758,Black Hawk,CF W1 P2,Bloomberg,0,0,0
759,Black Hawk,CF W1 P2,Buttigieg,67,77,0.6060
760,Black Hawk,CF W1 P2,Delaney,0,0,0
761,Black Hawk,CF W1 P2,Gabbard,0,0,0
762,Black Hawk,CF W1 P2,Klobuchar,56,76,0.6060
763,Black Hawk,CF W1 P2,Patrick,0,0,0
764,Black Hawk,CF W1 P2,Sanders,98,103,1.0100
765,Black Hawk,CF W1 P2,Steyer,11,0,0
766,Black Hawk,CF W1 P2,Warren,75,84,0.8080
767,Black Hawk,CF W1 P2,Yang,16,0,0
768,Black Hawk,CF W1 P2,Other,0,0,0
769,Black Hawk,CF W1 P2,Uncommitted,0,0,0
770,Black Hawk,CF W4 P1,Bennet,0,0,0
771,Black Hawk,CF W4 P1,Biden,18,0,0
772,Black Hawk,CF W4 P1,Bloomberg,0,0,0
773,Black Hawk,CF W4 P1,Buttigieg,63,69,0.6060
774,Black Hawk,CF W4 P1,Delaney,0,0,0
775,Black Hawk,CF W4 P1,Gabbard,0,0,0
776,Black Hawk,CF W4 P1,Klobuchar,36,44,0.4040
777,Black Hawk,CF W4 P1,Patrick,0,0,0
778,Black Hawk,CF W4 P1,Sanders,89,91,1.0100
779,Black Hawk,CF W4 P1,Steyer,0,0,0
780,Black Hawk,CF W4 P1,Warren,61,63,0.6060
781,Black Hawk,CF W4 P1,Yang,6,0,0
782,Black Hawk,CF W4 P1,Other,0,0,0
783,Black Hawk,CF W4 P1,Uncommitted,3,0,0
784,Black Hawk,CF W2 P2 & CF Twp,Bennet,0,0,0
785,Black Hawk,CF W2 P2 & CF Twp,Biden,14,0,0
786,Black Hawk,CF W2 P2 & CF Twp,Bloomberg,0,0,0
787,Black Hawk,CF W2 P2 & CF Twp,Buttigieg,72,76,0.8080
788,Black Hawk,CF W2 P2 & CF Twp,Delaney,0,0,0
789,Black Hawk,CF W2 P2 & CF Twp,Gabbard,0,0,0
790,Black Hawk,CF W2 P2 & CF Twp,Klobuchar,44,58,0.6060
791,Black Hawk,CF W2 P2 & CF Twp,Patrick,0,0,0
792,Black Hawk,CF W2 P2 & CF Twp,Sanders,80,87,1.0100
793,Black Hawk,CF W2 P2 & CF Twp,Steyer,9,0,0
794,Black Hawk,CF W2 P2 & CF Twp,Warren,38,42,0.4040
795,Black Hawk,CF W2 P2 & CF Twp,Yang,14,0,0
796,Black Hawk,CF W2 P2 & CF Twp,Other,0,0,0
797,Black Hawk,CF W2 P2 & CF Twp,Uncommitted,2,0,0
798,Black Hawk,CF W1 P3,Bennet,0,0,0
799,Black Hawk,CF W1 P3,Biden,24,0,0
800,Black Hawk,CF W1 P3,Bloomberg,0,0,0
801,Black Hawk,CF W1 P3,Buttigieg,58,90,0.8080
802,Black Hawk,CF W1 P3,Delaney,0,0,0
803,Black Hawk,CF W1 P3,Gabbard,2,0,0
804,Black Hawk,CF W1 P3,Klobuchar,22,0,0
805,Black Hawk,CF W1 P3,Patrick,0,0,0
806,Black Hawk,CF W1 P3,Sanders,141,154,1.4140
807,Black Hawk,CF W1 P3,Steyer,4,0,0
808,Black Hawk,CF W1 P3,Warren,75,85,0.8080
809,Black Hawk,CF W1 P3,Yang,23,0,0
810,Black Hawk,CF W1 P3,Other,0,0,0
811,Black Hawk,CF W1 P3,Uncommitted,3,0,0
812,Black Hawk,WL 3-5,Bennet,0,0,0
813,Black Hawk,WL 3-5,Biden,21,23,0.4040
814,Black Hawk,WL 3-5,Bloomberg,0,0,0
815,Black Hawk,WL 3-5,Buttigieg,19,19,0.4040
816,Black Hawk,WL 3-5,Delaney,0,0,0
817,Black Hawk,WL 3-5,Gabbard,0,0,0
818,Black Hawk,WL 3-5,Klobuchar,0,0,0
819,Black Hawk,WL 3-5,Patrick,0,0,0
820,Black Hawk,WL 3-5,Sanders,59,59,1.0100
821,Black Hawk,WL 3-5,Steyer,2,0,0
822,Black Hawk,WL 3-5,Warren,19,19,0.4040
823,Black Hawk,WL 3-5,Yang,0,0,0
824,Black Hawk,WL 3-5,Other,0,0,0
825,Black Hawk,WL 3-5,Uncommitted,1,0,0
826,Black Hawk,Union,Bennet,0,0,0
827,Black Hawk,Union,Biden,17,17,0.2020
828,Black Hawk,Union,Bloomberg,0,0,0
829,Black Hawk,Union,Buttigieg,7,9,0.2020
830,Black Hawk,Union,Delaney,0,0,0
831,Black Hawk,Union,Gabbard,0,0,0
832,Black Hawk,Union,Klobuchar,10,10,0.2020
833,Black Hawk,Union,Patrick,0,0,0
834,Black Hawk,Union,Sanders,3,0,0
835,Black Hawk,Union,Steyer,0,0,0
836,Black Hawk,Union,Warren,3,1,0
837,Black Hawk,Union,Yang,0,0,0
838,Black Hawk,Union,Other,0,0,0
839,Black Hawk,Union,Uncommitted,0,0,0
840,Black Hawk,Evansdale W3,Bennet,0,0,0
841,Black Hawk,Evansdale W3,Biden,6,7,0.2020
842,Black Hawk,Evansdale W3,Bloomberg,0,0,0
843,Black Hawk,Evansdale W3,Buttigieg,7,10,0.4040
844,Black Hawk,Evansdale W3,Delaney,0,0,0
845,Black Hawk,Evansdale W3,Gabbard,0,0,0
846,Black Hawk,Evansdale W3,Klobuchar,3,3,0.2020
847,Black Hawk,Evansdale W3,Patrick,0,0,0
848,Black Hawk,Evansdale W3,Sanders,0,0,0
849,Black Hawk,Evansdale W3,Steyer,1,0,0
850,Black Hawk,Evansdale W3,Warren,2,0,0
851,Black Hawk,Evansdale W3,Yang,1,0,0
852,Black Hawk,Evansdale W3,Other,0,0,0
853,Black Hawk,Evansdale W3,Uncommitted,0,0,0
854,Black Hawk,Bennington,Bennet,0,0,0
855,Black Hawk,Bennington,Biden,0,0,0
856,Black Hawk,Bennington,Bloomberg,0,0,0
857,Black Hawk,Bennington,Buttigieg,5,5,0.2020
858,Black Hawk,Bennington,Delaney,0,0,0
859,Black Hawk,Bennington,Gabbard,0,0,0
860,Black Hawk,Bennington,Klobuchar,1,1,0
861,Black Hawk,Bennington,Patrick,0,0,0
862,Black Hawk,Bennington,Sanders,3,3,0
863,Black Hawk,Bennington,Steyer,4,4,0
864,Black Hawk,Bennington,Warren,0,0,0
865,Black Hawk,Bennington,Yang,1,1,0
866,Black Hawk,Bennington,Other,2,2,0
867,Black Hawk,Bennington,Uncommitted,0,0,0
868,Black Hawk,Spring Creek,Bennet,0,0,0
869,Black Hawk,Spring Creek,Biden,0,0,0
870,Black Hawk,Spring Creek,Bloomberg,0,0,0
871,Black Hawk,Spring Creek,Buttigieg,5,5,0.2020
872,Black Hawk,Spring Creek,Delaney,0,0,0
873,Black Hawk,Spring Creek,Gabbard,0,0,0
874,Black Hawk,Spring Creek,Klobuchar,0,0,0
875,Black Hawk,Spring Creek,Patrick,0,0,0
876,Black Hawk,Spring Creek,Sanders,1,1,0
877,Black Hawk,Spring Creek,Steyer,0,0,0
878,Black Hawk,Spring Creek,Warren,1,1,0
879,Black Hawk,Spring Creek,Yang,0,0,0
880,Black Hawk,Spring Creek,Other,0,0,0
881,Black Hawk,Spring Creek,Uncommitted,0,0,0
882,Black Hawk,Eagle,Bennet,0,0,0
883,Black Hawk,Eagle,Biden,1,0,0
884,Black Hawk,Eagle,Bloomberg,0,0,0
885,Black Hawk,Eagle,Buttigieg,3,0,0
886,Black Hawk,Eagle,Delaney,0,0,0
887,Black Hawk,Eagle,Gabbard,0,0,0
888,Black Hawk,Eagle,Klobuchar,6,1,0.2020
889,Black Hawk,Eagle,Patrick,0,0,0
890,Black Hawk,Eagle,Sanders,0,0,0
891,Black Hawk,Eagle,Steyer,0,0,0
892,Black Hawk,Eagle,Warren,1,0,0
893,Black Hawk,Eagle,Yang,1,0,0
894,Black Hawk,Eagle,Other,0,0,0
895,Black Hawk,Eagle,Uncommitted,0,0,0
896,Black Hawk,CF W4 P3,Bennet,0,0,0
897,Black Hawk,CF W4 P3,Biden,4,0,0
898,Black Hawk,CF W4 P3,Bloomberg,0,0,0
899,Black Hawk,CF W4 P3,Buttigieg,70,78,0.4040
900,Black Hawk,CF W4 P3,Delaney,0,0,0
901,Black Hawk,CF W4 P3,Gabbard,0,0,0
902,Black Hawk,CF W4 P3,Klobuchar,8,0,0
903,Black Hawk,CF W4 P3,Patrick,0,0,0
904,Black Hawk,CF W4 P3,Sanders,115,122,0.8080
905,Black Hawk,CF W4 P3,Steyer,1,0,0
906,Black Hawk,CF W4 P3,Warren,76,83,0.6060
907,Black Hawk,CF W4 P3,Yang,8,0,0
908,Black Hawk,CF W4 P3,Other,0,0,0
909,Black Hawk,CF W4 P3,Uncommitted,0,0,0
910,Black Hawk,WL 5-3,Bennet,0,0,0
911,Black Hawk,WL 5-3,Biden,15,17,0.2020
912,Black Hawk,WL 5-3,Bloomberg,0,0,0
913,Black Hawk,WL 5-3,Buttigieg,17,19,0.4040
914,Black Hawk,WL 5-3,Delaney,0,0,0
915,Black Hawk,WL 5-3,Gabbard,0,0,0
916,Black Hawk,WL 5-3,Klobuchar,1,1,0
917,Black Hawk,WL 5-3,Patrick,0,0,0
918,Black Hawk,WL 5-3,Sanders,52,56,0.8080
919,Black Hawk,WL 5-3,Steyer,4,0,0
920,Black Hawk,WL 5-3,Warren,9,5,0
921,Black Hawk,WL 5-3,Yang,0,0,0
922,Black Hawk,WL 5-3,Other,0,0,0
923,Black Hawk,WL 5-3,Uncommitted,0,0,0
924,Black Hawk,CF W5 P2,Bennet,0,0,0
925,Black Hawk,CF W5 P2,Biden,30,41,0.6060
926,Black Hawk,CF W5 P2,Bloomberg,2,0,0
927,Black Hawk,CF W5 P2,Buttigieg,31,41,0.6060
928,Black Hawk,CF W5 P2,Delaney,0,0,0
929,Black Hawk,CF W5 P2,Gabbard,3,0,0
930,Black Hawk,CF W5 P2,Klobuchar,19,0,0
931,Black Hawk,CF W5 P2,Patrick,0,0,0
932,Black Hawk,CF W5 P2,Sanders,43,57,0.8080
933,Black Hawk,CF W5 P2,Steyer,5,0,0
934,Black Hawk,CF W5 P2,Warren,38,41,0.6060
935,Black Hawk,CF W5 P2,Yang,15,0,0
936,Black Hawk,CF W5 P2,Other,0,0,0
937,Black Hawk,CF W5 P2,Uncommitted,0,0,0
938,Black Hawk,WL 4-5,Bennet,0,0,0
939,Black Hawk,WL 4-5,Biden,31,39,1.0100
